t_markovian,D_markovian,D_nonmarkovian,choi_eigenvalues,r_potential,V_yukawa,V_diss_t1,V_diss_t2,R_correlator,C_data,C_error,R_fine,C_fit
2.004008016032064,0.3715042537051512,0.36628194233073263,0.025982815691739405,0.5954954954954955,-1.2715861498130432,-1.3822378072906598,-1.2715861498130432,,,,4.0201005025125625,0.15249002466162662
2.0440881763527052,0.3586309096514838,0.35343803214608793,0.02713561723358058,0.6054054054054054,-1.2449963889353193,-1.3530838423494316,-1.2449963889353193,,,,4.100502512562814,0.14687281601043842
2.0841683366733466,0.34584071296373453,0.340680300167551,0.027388355214207707,0.6153153153153154,-1.2192893420224433,-1.3249003113774567,-1.2192893420224433,,,,4.180904522613066,0.141462526028855
2.124248496993988,0.33313766996619787,0.32801264755091164,0.027690004543790316,0.6252252252252253,-1.1944229164279938,-1.2976409157131512,-1.1944229164279938,,,,4.261306532663316,0.13625153254392725
2.164328657314629,0.32052567488680034,0.3154388649561561,0.027716781355972622,0.6351351351351352,-1.1703576471061923,-1.2712622470362542,-1.1703576471061923,,,,4.341708542713568,0.1312324941573724
2.2044088176352705,0.30800851024649717,0.302962632927848,0.028676182298329835,0.6450450450450451,-1.1470564947686082,-1.2457235653403185,-1.1470564947686082,,,,4.42211055276382,0.12639833990280042
2.244488977955912,0.29558984728990473,0.2905875223168621,0.029008429499220532,0.654954954954955,-1.124484662365025,-1.2209865970617801,-1.124484662365025,,,,4.50251256281407,0.12174225928393159
2.284569138276553,0.28327324645621804,0.2783169947425046,0.029835037006148892,0.664864864864865,-1.1026094279765992,-1.197015351262549,-1.1026094279765992,,,,4.582914572864322,0.11725769267977267
2.3246492985971945,0.2710621578894605,0.26615440309405375,0.02994807768406861,0.6747747747747748,-1.0813999924340638,-1.1737759520101474,-1.0813999924340638,,,,4.663316582914573,0.11293832210323342
2.3647294589178354,0.2589599219871163,0.25410299207075565,0.03165834432088257,0.6846846846846847,-1.0608273401691002,-1.1512364853143333,-1.0608273401691002,,,,4.743718592964824,0.10877806230016314
2.4048096192384767,0.24696976998619485,0.2421658987593131,0.03266489210103694,0.6945945945945946,-1.0408641119772735,-1.1293668591664425,-1.0408641119772735,,,,4.824120603015076,0.10477105217626922
2.444889779559118,0.23509482458578054,0.23034615324790741,0.032982584013424916,0.7045045045045045,-1.0214844885196588,-1.1081386753912914,-1.0214844885196588,,,,4.9045226130653266,0.100911646539838
2.4849699398797593,0.22333810060511924,0.21864667927579232,0.03352726763810817,0.7144144144144144,-1.002664083520432,-1.0875251121646365,-1.002664083520432,,,,4.984924623115578,0.09719440814862496
2.5250501002004007,0.21170250567629786,0.20707029491750578,0.0342163303887057,0.7243243243243244,-0.9843798457318309,-1.0675008161747457,-0.9843798457318309,,,,5.065326633165829,0.09361410004971127
2.565130260521042,0.20019084097057593,0.19561971330074726,0.03442459925539415,0.7342342342342343,-0.9666099688381623,-1.048041803516915,-0.9666099688381623,,,,5.1457286432160805,0.09016567820153276
2.6052104208416833,0.18880580195742894,0.18429754335697002,0.034553851200240224,0.7441441441441442,-0.9493338085587698,-1.0291253685068442,-0.9493338085587698,,,,5.226130653266332,0.08684428436768842
2.6452905811623246,0.17754997919536716,0.173106290603743,0.035795346007904676,0.7540540540540541,-0.9325318062876962,-1.0107299996843742,-0.9325318062876962,,,,5.306532663316583,0.08364523927251646
2.685370741482966,0.1664258591536006,0.162048357957943,0.03627767294604771,0.763963963963964,-0.9161854186764922,-0.9928353023546858,-0.9161854186764922,,,,5.386934673366834,0.08056403600879557
2.7254509018036073,0.1554358250636171,0.1511260465788363,0.036331085996875824,0.773873873873874,-0.9002770526274383,-0.9754219270809513,-0.9002770526274383,,,,5.467336683417085,0.07759633368828361
2.7655310621242486,0.14458215779975386,0.14034155674012128,0.03725113504103537,0.7837837837837839,-0.8847900052183215,-0.958471503601697,-0.8847900052183215,,,,5.547738693467337,0.0747379513261487
2.8056112224448895,0.1338670367878398,0.12969698873000238,0.037356958165762365,0.7936936936936938,-0.8697084081277501,-0.9419665796987552,-0.8697084081277501,,,,5.628140703517588,0.07198486195067709
2.845691382765531,0.12329254094099566,0.11919434377837461,0.037741970879509985,0.8036036036036036,-0.8550171761725035,-0.9258905645884561,-0.8550171761725035,,,,5.708542713567839,0.06933318692995896
2.885771543086172,0.11286064962168207,0.10883552501020236,0.03827537164183185,0.8135135135135135,-0.8407019596062818,-0.9102276764503571,-0.8407019596062818,,,,5.788944723618091,0.06677919050755944
2.9258517034068134,0.10257324362909022,0.09862233842418118,0.03868332936673966,0.8234234234234235,-0.8267490998629728,-0.8949628937449416,-0.8267490998629728,,,,5.869346733668341,0.06431927453947708
2.9659318637274548,0.09243210621097946,0.0885564938957805,0.03904068028814744,0.8333333333333334,-0.8131455884577061,-0.8800819100048821,-0.8131455884577061,,,,5.949748743718593,0.061949973424974644
3.006012024048096,0.08243892409906635,0.07863960620376674,0.03933372131841313,0.8432432432432433,-0.7998790287859161,-0.8655710918141143,-0.7998790287859161,,,,6.030150753768845,0.05966794922414038
3.0460921843687374,0.07259528856708311,0.06887319607931966,0.03935550868030868,0.8531531531531532,-0.7869376005847812,-0.8514174397155216,-0.7869376005847812,,,,6.110552763819095,0.05746998695530195
3.0861723446893787,0.06290269651062179,0.059258691276853785,0.0401841801251301,0.8630630630630631,-0.774310026843048,-0.837608551811845,-0.774310026843048,,,,6.190954773869347,0.05535299006566717
3.12625250501002,0.053362551547896,0.04979742766567232,0.04119315798624325,0.872972972972973,-0.7619855429646818,-0.8241325898458001,-0.7619855429646818,,,,6.2713567839195985,0.053313976068811005
3.1663326653306614,0.04397616514055176,0.040490650341581405,0.04140695098113239,0.882882882882883,-0.7499538680092593,-0.8109782475646093,-0.7499538680092593,,,,6.351758793969849,0.05135007234286239
3.2064128256513023,0.0347447577336706,0.031339514757604305,0.04171554339951718,0.8927927927927929,-0.7382051778477412,-0.7981347211914532,-0.7382051778477412,,,,6.432160804020101,0.04945851208347153
3.2464929859719436,0.02566945991411509,0.022345087872942596,0.042959061581164394,0.9027027027027028,-0.7267300800864331,-0.7855916818419273,-0.7267300800864331,,,,6.5125628140703515,0.04763663040585594
3.286573146292585,0.016751313586373207,0.013508349319337802,0.044124999952987014,0.9126126126126127,-0.7155195906247355,-0.7733392497376645,-0.7155195906247355,,,,6.592964824120603,0.045881860590433594
3.3266533066132262,0.007991273165067843,0.004830192583997516,0.04439156724162325,0.9225225225225226,-0.7045651117238249,-0.7613679700819856,-0.7045651117238249,,,,6.673366834170855,0.04419173046675444
3.3667334669338675,-0.0006097932166962819,-0.003688573791744129,0.045199749896696235,0.9324324324324325,-0.6938584114738622,-0.7496687904739241,-0.6938584114738622,,,,6.7537688442211055,0.04256385893063492
3.406813627254509,-0.00905110248396377,-0.012047224998848848,0.045630021822084706,0.9423423423423424,-0.6833916045567744,-0.7382330397473849,-0.6833916045567744,,,,6.834170854271357,0.04099595258958963
3.44689378757515,-0.017331955382349398,-0.020245118732892753,0.0458545799264304,0.9522522522522523,-0.6731571342102336,-0.7270524081316172,-0.6731571342102336,,,,6.914572864321608,0.03948580253183381
3.4869739478957915,-0.02545173522704797,-0.02828169395308164,0.04692910899768591,0.9621621621621622,-0.6631477553062267,-0.7161189286377379,-0.6631477553062267,,,,6.994974874371859,0.03803128121430437
3.527054108216433,-0.033409906639223545,-0.03615646962875442,0.04889817009811018,0.9720720720720721,-0.653356518464678,-0.705424959583812,-0.653356518464678,,,,7.075376884422111,0.03663033946531586
3.567134268537074,-0.0412060142705627,-0.04386904347416019,0.049215329179421854,0.981981981981982,-0.6437767551290056,-0.694963168178059,-0.6437767551290056,,,,7.155778894472362,0.03528100359762805
3.6072144288577155,-0.04883968151676144,-0.051419090672278955,0.05283049748826726,0.991891891891892,-0.6344020635363371,-0.684726515086186,-0.6344020635363371,,,,7.236180904522613,0.03398137262785834
3.6472945891783564,-0.056310609220712175,-0.0588063625884529,0.05402963209186713,1.001801801801802,-0.6252262955204351,-0.6747082399146981,-0.6252262955204351,,,,7.316582914572864,0.032729615598321396
3.6873747494989977,-0.0636185743661417,-0.06603068547457899,0.05570806927486144,1.0117117117117118,-0.6162435440902361,-0.6649018475473853,-0.6162435440902361,,,,7.396984924623116,0.03152396899752298
3.727454909819639,-0.07076342876244514,-0.07309195916460787,0.055783719390842736,1.0216216216216218,-0.607448131731336,-0.6553010952770496,-0.607448131731336,,,,7.477386934673367,0.030362734275674094
3.7675350701402803,-0.07774509772145033,-0.07999015576208299,0.05655600667803366,1.0315315315315317,-0.5988345993818099,-0.6458999806789981,-0.5988345993818099,,,,7.557788944723618,0.029244275451724797
3.8076152304609217,-0.08456357872683393,-0.08672531832044078,0.058011384258539835,1.0414414414414417,-0.5903976960374411,-0.636692730176887,-0.5903976960374411,,,,7.63819095477387,0.02816701680854682
3.847695390781563,-0.09121894009690579,-0.09329755951678763,0.0608957687859775,1.0513513513513515,-0.5821323689448403,-0.6276737882552441,-0.5821323689448403,,,,7.71859296482412,0.027129440673017837
3.8877755511022043,-0.09771131964146147,-0.09970706031985235,0.06390891333763098,1.0612612612612613,-0.5740337543440183,-0.6188378072763882,-0.5740337543440183,,,,7.798994974874372,0.02613008527787952
3.9278557114228456,-0.10404092331339852,-0.10595406865280896,0.06722951094736362,1.0711711711711713,-0.566097168724834,-0.6101796378626134,-0.566097168724834,,,,7.8793969849246235,0.025167542702357677
3.967935871743487,-0.11020802385577569,-0.1120388980516472,0.06808377315102779,1.0810810810810811,-0.5583181005643458,-0.6016943198073639,-0.5583181005643458,,,,7.959798994974874,0.024240456888642774
4.008016032064128,-0.11621295944498884,-0.11796192631976347,0.06835702281341502,1.0909909909909912,-0.5506922025144833,-0.5933770734817614,-0.5506922025144833,,,,8.040201005025125,0.02334752173143638
4.04809619238477,-0.12205613233072322,-0.12372359417942982,0.06876822784638473,1.1009009009009012,-0.5432152840116679,-0.585223291705278,-0.5432152840116679,,,,8.120603015075377,0.02248747923787233
4.0881763527054105,-0.12773800747333006,-0.12932440392078737,0.06985426328296385,1.110810810810811,-0.535883304282031,-0.5772285320515615,-0.535883304282031,,,,8.201005025125628,0.021659117755220024
4.128256513026052,-0.13325911117927103,-0.13476491804900573,0.07104601771341901,1.1207207207207208,-0.5286923657177439,-0.5693885095624874,-0.5286923657177439,,,,8.28140703517588,0.020861270263872994
4.168336673346693,-0.13862002973525173,-0.14004575793022733,0.07148991593385558,1.1306306306306309,-0.5216387076016872,-0.5616990898453811,-0.5216387076016872,,,,8.361809045226131,0.02009281273321794
4.208416833667335,-0.14382140804166818,-0.14516760243691867,0.07176535845494883,1.1405405405405407,-0.5147187001592781,-0.5541562825301147,-0.5147187001592781,,,,8.442211055276381,0.01935266253806792
4.248496993987976,-0.14886394824596486,-0.15013118659322452,0.07220521550331277,1.1504504504504507,-0.5079288389177232,-0.54675623506437,-0.5079288389177232,,,,8.522613065326633,0.018639776933428654
4.288577154308617,-0.15374840837650497,-0.15493730022092325,0.0731475805760152,1.1603603603603605,-0.5012657393543235,-0.5394952268268596,-0.5012657393543235,,,,8.603015075376884,0.01795315158544927
4.328657314629258,-0.1584756009775314,-0.15958678658655942,0.07341338959092286,1.1702702702702705,-0.4947261318166919,-0.5323696635396509,-0.4947261318166919,,,,8.683417085427136,0.01729181915648773
4.368737474949899,-0.1630463917457926,-0.1640805410503249,0.0739701838777267,1.1801801801801803,-0.48830685669890644,-0.5253760719620184,-0.48830685669890644,,,,8.763819095477388,0.016654847942297567
4.408817635270541,-0.16746169816939396,-0.1684195097172465,0.07439508308608545,1.1900900900900904,-0.482004859858676,-0.5185110948494102,-0.482004859858676,,,,8.84422110552764,0.016041340559416018
4.448897795591182,-0.17172248816942223,-0.1726046880912249,0.0754302410193946,1.2000000000000002,-0.47581718826159003,-0.5117714861622048,-0.47581718826159003,,,,8.924623115577889,0.015450432680904274
4.488977955911824,-0.17582977874488254,-0.17663711973246096,0.07674082499523488,1.2099099099099102,-0.4697409858394276,-0.5051541065099345,-0.4697409858394276,,,,9.00502512562814,0.014881291818658642
4.529058116232465,-0.1797846346214738,-0.1805178949187931,0.07751229019661719,1.21981981981982,-0.4637734895503597,-0.49865591881758997,-0.4637734895503597,,,,9.085427135678392,0.014333116150577302
4.569138276553106,-0.1835881669047175,-0.1842481493114567,0.0782430083207746,1.22972972972973,-0.4579120256296481,-0.49227398420147006,-0.4579120256296481,,,,9.165829145728644,0.013805133390930152
4.609218436873747,-0.18724153173794156,-0.18782906262576432,0.07912467979817976,1.2396396396396399,-0.45215400602018707,-0.4860054580428589,-0.45215400602018707,,,,9.246231155778895,0.013296599702340267
4.649298597194389,-0.19074592896561643,-0.1912618573072014,0.0810155360686508,1.2495495495495497,-0.44649692497289895,-0.4798475862485424,-0.44649692497289895,,,,9.326633165829145,0.01280679864784437
4.68937875751503,-0.19410260080251707,-0.19454779721340643,0.08239104948858288,1.2594594594594597,-0.4409383558076321,-0.47379770168787505,-0.4409383558076321,,,,9.407035175879397,0.01233504018155566
4.729458917835671,-0.19731283050918627,-0.19768818630250898,0.08938014045945834,1.2693693693693695,-0.43547594782578847,-0.46785322079675057,-0.43547594782578847,,,,9.487437185929648,0.011880659676507291
4.7695390781563125,-0.2003779410741528,-0.20068436732827483,0.08975277213097606,1.2792792792792795,-0.43010742336645086,-0.46201164033942055,-0.43010742336645086,,,,9.5678391959799,0.011443016988306621
4.809619238476953,-0.20329929390335333,-0.20353772054250413,0.0911077412383275,1.2891891891891893,-0.42483057499829374,-0.4562705343196756,-0.42483057499829374,,,,9.648241206030152,0.011021495553281342
4.849699398797595,-0.20607828751719184,-0.2062496624051128,0.09129655537759533,1.2990990990990994,-0.4196432628400208,-0.45062755103340435,-0.4196432628400208,,,,9.728643216080402,0.010615501519846695
4.889779559118236,-0.2087163562556596,-0.20882164430231626,0.09191051536272646,1.3090090090090092,-0.41454341200252304,-0.4450804102550452,-0.41454341200252304,,,,9.809045226130653,0.0102244629118702
4.929859719438878,-0.2112149689919305,-0.2112551512733276,0.09353560206496102,1.3189189189189192,-0.40952901014635273,-0.43962690055088494,-0.40952901014635273,,,,9.889447236180905,0.009847828822855178
4.969939879759519,-0.21357562785482834,-0.21355170074596222,0.09405150709825931,1.328828828828829,-0.40459810514849465,-0.43426487671258396,-0.40459810514849465,,,,9.969849246231156,0.009485068639807723
5.01002004008016,-0.2157998669605603,-0.21571284128154045,0.09463938738997987,1.338738738738739,-0.3997488028727691,-0.4289922573046955,-0.3997488028727691,,,,10.050251256281408,0.009135671295693783
5.050100200400801,-0.2178892511540912,-0.21774015132945834,0.09763241917123741,1.3486486486486489,-0.3949792650385399,-0.42380702232032086,-0.3949792650385399,,,,10.130653266331658,0.00879914454943314
5.090180360721443,-0.2198453747605286,-0.21963523799179394,0.10005267477317713,1.358558558558559,-0.390287707182704,-0.4187072109393728,-0.390287707182704,,,,10.21105527638191,0.008475014292415947
5.130260521042084,-0.2216698603468727,-0.22139973579829816,0.10026929194828847,1.3684684684684687,-0.38567239671023634,-0.4136909193842504,-0.38567239671023634,,,,10.291457286432161,0.008162823880564817
5.170340681362725,-0.22336435749447653,-0.2230353054921135,0.1003517190520531,1.3783783783783785,-0.3811316510288326,-0.4087562988680198,-0.3811316510288326,,,,10.371859296482413,0.007862133491001436
5.210420841683367,-0.22493054158255146,-0.22454363282655077,0.10038608271376383,1.3882882882882885,-0.37666383576344736,-0.40390155363048075,-0.37666383576344736,,,,10.452261306532664,0.0075725195024113805
5.2505010020040075,-0.22637011258303866,-0.22592642737324134,0.10117525509275495,1.3981981981981983,-0.3722673630467651,-0.3991249390577581,-0.3722673630467651,,,,10.532663316582914,0.007293573898234169
5.290581162324649,-0.22768479386716134,-0.2271854213419763,0.10149123589260199,1.4081081081081084,-0.3679406898818609,-0.3944247598813017,-0.3679406898818609,,,,10.613065326633166,0.007024903691837698
5.33066132264529,-0.2288763310239556,-0.22832236841252598,0.1036147341547692,1.4180180180180182,-0.3636823165735219,-0.3897993684524127,-0.3636823165735219,,,,10.693467336683417,0.0067661303728673815
5.370741482965932,-0.2299464906910735,-0.22933904257873067,0.10787857390439146,1.4279279279279282,-0.3594907852248917,-0.38524716308862444,-0.3594907852248917,,,,10.773869346733669,0.0065168893739897555
5.410821643286573,-0.2308970593981358,-0.23023723700513551,0.10862787985649804,1.437837837837838,-0.35536467829628804,-0.38076658648847395,-0.35536467829628804,,,,10.85427135678392,0.006276829557279506
5.4509018036072145,-0.23172984242290362,-0.23101876289643605,0.11151780102972934,1.447747747747748,-0.3513026172232131,-0.37635612421138465,-0.3513026172232131,,,,10.93467336683417,0.006045612719526211
5.490981963927855,-0.23244666266052877,-0.23168544837998958,0.1131874734267349,1.4576576576576579,-0.34730326109074067,-0.3720143032195627,-0.34730326109074067,,,,11.015075376884422,0.005822913115763857
